id,year,month,day,hour,minute,second,Humidity,Temperature (Celcius),Temperature (Fahrenheit),BOX 01 DoorStatus,BOX 02 DoorStatus,BOX 03 DoorStatus,BOX 04 DoorStatus,BOX 05 DoorStatus,BOX 06 DoorStatus
4043,2016,12,14,14,10,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4044,2016,12,14,14,10,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4045,2016,12,14,14,10,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4046,2016,12,14,14,10,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4047,2016,12,14,14,10,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4048,2016,12,14,14,10,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4049,2016,12,14,14,10,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4050,2016,12,14,14,10,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4051,2016,12,14,14,10,47,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4052,2016,12,14,14,10,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4053,2016,12,14,14,10,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4054,2016,12,14,14,10,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4055,2016,12,14,14,10,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4056,2016,12,14,14,10,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4057,2016,12,14,14,11,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4058,2016,12,14,14,11,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4059,2016,12,14,14,11,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4060,2016,12,14,14,11,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4061,2016,12,14,14,11,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4062,2016,12,14,14,11,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4063,2016,12,14,14,11,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4064,2016,12,14,14,11,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4065,2016,12,14,14,11,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4066,2016,12,14,14,11,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4067,2016,12,14,14,11,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4068,2016,12,14,14,11,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4069,2016,12,14,14,11,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4070,2016,12,14,14,11,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4071,2016,12,14,14,11,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4072,2016,12,14,14,11,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4073,2016,12,14,14,11,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4074,2016,12,14,14,11,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4075,2016,12,14,14,11,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4076,2016,12,14,14,11,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4077,2016,12,14,14,11,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4078,2016,12,14,14,11,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4079,2016,12,14,14,11,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4080,2016,12,14,14,11,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4081,2016,12,14,14,11,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4082,2016,12,14,14,11,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4083,2016,12,14,14,12,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4084,2016,12,14,14,12,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4085,2016,12,14,14,12,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4086,2016,12,14,14,12,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4087,2016,12,14,14,12,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4088,2016,12,14,14,12,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4089,2016,12,14,14,12,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4090,2016,12,14,14,12,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4091,2016,12,14,14,12,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4092,2016,12,14,14,12,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4093,2016,12,14,14,12,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4094,2016,12,14,14,12,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4095,2016,12,14,14,12,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4096,2016,12,14,14,12,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4097,2016,12,14,14,12,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4098,2016,12,14,14,12,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4099,2016,12,14,14,12,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4100,2016,12,14,14,12,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4101,2016,12,14,14,12,41,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4102,2016,12,14,14,12,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4103,2016,12,14,14,12,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4104,2016,12,14,14,12,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4105,2016,12,14,14,12,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4106,2016,12,14,14,12,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4107,2016,12,14,14,12,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4108,2016,12,14,14,12,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4109,2016,12,14,14,12,59,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4110,2016,12,14,14,13,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4111,2016,12,14,14,13,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4112,2016,12,14,14,13,6,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4113,2016,12,14,14,13,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4114,2016,12,14,14,13,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4115,2016,12,14,14,13,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4116,2016,12,14,14,13,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4117,2016,12,14,14,13,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4118,2016,12,14,14,13,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4119,2016,12,14,14,13,22,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4120,2016,12,14,14,13,24,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4121,2016,12,14,14,13,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4122,2016,12,14,14,13,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4123,2016,12,14,14,13,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4124,2016,12,14,14,13,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4125,2016,12,14,14,13,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4126,2016,12,14,14,13,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4127,2016,12,14,14,13,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4128,2016,12,14,14,13,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4129,2016,12,14,14,13,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4130,2016,12,14,14,13,47,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4131,2016,12,14,14,13,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4132,2016,12,14,14,13,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4133,2016,12,14,14,13,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4134,2016,12,14,14,13,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4135,2016,12,14,14,13,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4136,2016,12,14,14,14,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4137,2016,12,14,14,14,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4138,2016,12,14,14,14,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4139,2016,12,14,14,14,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4140,2016,12,14,14,14,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4141,2016,12,14,14,14,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4142,2016,12,14,14,14,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4143,2016,12,14,14,14,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4144,2016,12,14,14,14,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4145,2016,12,14,14,14,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4146,2016,12,14,14,14,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4147,2016,12,14,14,14,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4148,2016,12,14,14,14,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4149,2016,12,14,14,14,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4150,2016,12,14,14,14,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4151,2016,12,14,14,14,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4152,2016,12,14,14,14,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4153,2016,12,14,14,14,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4154,2016,12,14,14,14,41,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4155,2016,12,14,14,14,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4156,2016,12,14,14,14,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4157,2016,12,14,14,14,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4158,2016,12,14,14,14,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4159,2016,12,14,14,14,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4160,2016,12,14,14,14,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4161,2016,12,14,14,14,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4162,2016,12,14,14,15,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4163,2016,12,14,14,15,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4164,2016,12,14,14,15,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4165,2016,12,14,14,15,6,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4166,2016,12,14,14,15,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4167,2016,12,14,14,15,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4168,2016,12,14,14,15,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4169,2016,12,14,14,15,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4170,2016,12,14,14,15,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4171,2016,12,14,14,15,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4172,2016,12,14,14,15,22,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4173,2016,12,14,14,15,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4174,2016,12,14,14,15,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4175,2016,12,14,14,15,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4176,2016,12,14,14,15,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4177,2016,12,14,14,15,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4178,2016,12,14,14,15,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4179,2016,12,14,14,15,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4180,2016,12,14,14,15,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4181,2016,12,14,14,15,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4182,2016,12,14,14,15,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4183,2016,12,14,14,15,47,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4184,2016,12,14,14,15,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4185,2016,12,14,14,15,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4186,2016,12,14,14,15,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4187,2016,12,14,14,15,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4188,2016,12,14,14,15,59,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4189,2016,12,14,14,16,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4190,2016,12,14,14,16,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4191,2016,12,14,14,16,6,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4192,2016,12,14,14,16,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4193,2016,12,14,14,16,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4194,2016,12,14,14,16,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4195,2016,12,14,14,16,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4196,2016,12,14,14,16,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4197,2016,12,14,14,16,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4198,2016,12,14,14,16,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4199,2016,12,14,14,16,24,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4200,2016,12,14,14,16,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4201,2016,12,14,14,16,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4202,2016,12,14,14,16,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4203,2016,12,14,14,16,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4204,2016,12,14,14,16,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4205,2016,12,14,14,16,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4206,2016,12,14,14,16,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4207,2016,12,14,14,16,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4208,2016,12,14,14,16,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4209,2016,12,14,14,16,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4210,2016,12,14,14,16,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4211,2016,12,14,14,16,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4212,2016,12,14,14,16,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4213,2016,12,14,14,16,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4214,2016,12,14,14,16,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4215,2016,12,14,14,17,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4216,2016,12,14,14,17,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4217,2016,12,14,14,17,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4218,2016,12,14,14,17,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4219,2016,12,14,14,17,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4220,2016,12,14,14,17,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4221,2016,12,14,14,17,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4222,2016,12,14,14,17,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4223,2016,12,14,14,17,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4224,2016,12,14,14,17,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4225,2016,12,14,14,17,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4226,2016,12,14,14,17,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4227,2016,12,14,14,17,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4228,2016,12,14,14,17,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4229,2016,12,14,14,17,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4230,2016,12,14,14,17,34,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4231,2016,12,14,14,17,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4232,2016,12,14,14,17,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4233,2016,12,14,14,17,41,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4234,2016,12,14,14,17,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4235,2016,12,14,14,17,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4236,2016,12,14,14,17,48,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4237,2016,12,14,14,17,50,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4238,2016,12,14,14,17,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4239,2016,12,14,14,17,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4240,2016,12,14,14,17,57,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4241,2016,12,14,14,17,59,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4242,2016,12,14,14,18,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4243,2016,12,14,14,18,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4244,2016,12,14,14,18,6,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4245,2016,12,14,14,18,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4246,2016,12,14,14,18,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4247,2016,12,14,14,18,13,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4248,2016,12,14,14,18,15,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4249,2016,12,14,14,18,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4250,2016,12,14,14,18,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4251,2016,12,14,14,18,22,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4252,2016,12,14,14,18,24,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4253,2016,12,14,14,18,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4254,2016,12,14,14,18,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4255,2016,12,14,14,18,31,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4256,2016,12,14,14,18,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4257,2016,12,14,14,18,36,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4258,2016,12,14,14,18,38,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4259,2016,12,14,14,18,40,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4260,2016,12,14,14,18,43,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4261,2016,12,14,14,18,45,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4262,2016,12,14,14,18,47,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4263,2016,12,14,14,18,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4264,2016,12,14,14,18,52,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4265,2016,12,14,14,18,54,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4266,2016,12,14,14,18,56,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4267,2016,12,14,14,18,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4268,2016,12,14,14,19,1,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4269,2016,12,14,14,19,3,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4270,2016,12,14,14,19,5,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4271,2016,12,14,14,19,8,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4272,2016,12,14,14,19,10,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4273,2016,12,14,14,19,12,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4274,2016,12,14,14,19,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4275,2016,12,14,14,19,17,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4276,2016,12,14,14,19,19,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4277,2016,12,14,14,19,21,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4278,2016,12,14,14,19,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4279,2016,12,14,14,19,26,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4280,2016,12,14,14,19,28,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4281,2016,12,14,14,19,30,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4282,2016,12,14,14,19,33,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4283,2016,12,14,14,19,35,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4284,2016,12,14,14,19,37,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4285,2016,12,14,14,19,39,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4286,2016,12,14,14,19,42,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4287,2016,12,14,14,19,44,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4288,2016,12,14,14,19,46,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4289,2016,12,14,14,19,49,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4290,2016,12,14,14,19,51,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4291,2016,12,14,14,19,53,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4292,2016,12,14,14,19,55,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4293,2016,12,14,14,19,58,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4294,2016,12,14,14,20,0,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4295,2016,12,14,14,20,2,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4296,2016,12,14,14,20,4,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4297,2016,12,14,14,20,7,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4298,2016,12,14,14,20,9,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4299,2016,12,14,14,20,11,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4300,2016,12,14,14,20,14,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4301,2016,12,14,14,20,16,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4302,2016,12,14,14,20,18,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4303,2016,12,14,14,20,20,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4304,2016,12,14,14,20,23,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4305,2016,12,14,14,20,25,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4306,2016,12,14,14,20,27,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4307,2016,12,14,14,20,29,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
4308,2016,12,14,14,20,32,33.0,26.0,78.0,1.0,1.0,0.0,1.0,1.0,1.0
